Date,Open,High,Low,Close,Volume,Ticker,Return
2015-04-24,29.042723614938566,29.073882810345548,28.762287460178136,28.995983123779297,178103600,AAPL,0.004704295434591055
2015-04-27,29.44778855346286,29.63029480953917,29.189610462665815,29.523460388183594,387816800,AAPL,0.018191390929997997
2015-04-28,29.926308024614418,29.94411036493817,28.837957432112898,29.05829620361328,475696000,AAPL,-0.015755747410845178
2015-04-29,28.969272216185253,29.287540854217855,28.55529816511329,28.630970001220703,253544400,AAPL,-0.014705824436445858
2015-04-30,28.630970767541644,28.630970767541644,27.727350805104503,27.85421371459961,332781600,AAPL,-0.027129932607521723
2015-05-01,28.06564627540629,28.962591047195207,27.88759402467133,28.699960708618164,234050400,AAPL,0.03036334116928452
2015-05-04,28.822371566816837,29.06051943305505,28.54638779022326,28.644317626953125,203953200,AAPL,-0.0019387859875477087
2015-05-05,28.52190599939661,28.588676652922196,27.99442428912783,27.998876571655273,197085600,AAPL,-0.022532952737911227
2015-05-06,28.168026736668235,28.210314931617717,27.455814336746123,27.823049545288086,288564000,AAPL,-0.006279788616418536
2015-05-07,27.885627588016693,28.178408847882512,27.718005393148463,27.995141983032227,175763600,AAPL,0.006185247144243622
2015-05-08,28.31250741348548,28.522594451904297,28.185114608413503,28.522594451904297,222201600,AAPL,0.018840857074122308
2015-05-11,28.47118896923365,28.50918292492606,28.077835066674922,28.23204803466797,168143200,AAPL,-0.010186535370274807
2015-05-12,28.071134308781183,28.357209293536233,27.896807471517413,28.131479263305664,192640000,AAPL,-0.0035622201846217116
2015-05-13,28.194060572769125,28.42649694576511,28.131481877182047,28.162771224975586,138776800,AAPL,0.0011123468260247904
2015-05-14,28.47566430660467,28.819847106933594,28.41979023179081,28.819847106933594,180814000,AAPL,0.023331364541828048
2015-05-15,28.846663052925432,28.940531070085896,28.654456138659093,28.779613494873047,152832000,AAPL,-0.0013960383589567416
2015-05-18,28.69245333007435,29.21543380338683,28.68798244962446,29.096981048583984,203531600,AAPL,0.011027512713729593
2015-05-19,29.208732250086047,29.25119709310559,28.97406045096111,29.070165634155273,178532800,AAPL,-0.000921587513973976
2015-05-20,29.054513362410205,29.27353873903243,28.90700501456408,29.067922592163086,145819600,AAPL,-7.715958761345121e-05
2015-05-21,29.070161939434502,29.418815580549495,29.01652160607739,29.365175247192383,158921600,AAPL,0.010226140312807885
2015-05-22,29.412110659829,29.71829946014295,29.367408677354224,29.622194290161133,182384000,AAPL,0.008752511803699292
2015-05-26,29.635608709733482,29.704892012332163,28.85783918372092,28.969587326049805,282790400,AAPL,-0.022031013560939616
2015-05-27,29.130503564331832,29.559616001614543,29.065691145330188,29.510446548461914,183332800,AAPL,0.0186698973763344
2015-05-28,29.470217375288346,29.49033122049038,29.300361443111733,29.45233726501465,122933200,AAPL,-0.0019691089171368636
2015-05-29,29.329420580006403,29.37859004232593,29.03217007063223,29.11709976196289,203538000,AAPL,-0.011382373495022247
2015-06-01,29.11709551740421,29.36517652829473,29.065692327120992,29.175203323364258,128451200,AAPL,0.0019955133538838155
2015-06-02,29.023225104971452,29.20202279900119,28.902538622413736,29.045576095581055,134670400,AAPL,-0.004443061676262405
2015-06-03,29.20202305429558,29.264601736210718,29.032163708855297,29.08133316040039,123934000,AAPL,0.0012310675023854412
2015-06-04,28.96065131672259,29.184147619450545,28.810909203128812,28.911481857299805,153800400,AAPL,-0.005840561096829955
2015-06-05,28.94276362272491,28.985228454766315,28.687978040758537,28.752790451049805,142507200,AAPL,-0.0054888714121698046
2015-06-08,28.808670026111816,28.877956739709482,28.34603448543426,28.56282615661621,210699200,AAPL,-0.006606812467714995
2015-06-09,28.316980038004523,28.62540601795868,28.075605334088277,28.47789764404297,224301600,AAPL,-0.0029733931827180538
2015-06-10,28.589641307592938,28.907005589086815,28.573996637523273,28.80419921875,156349200,AAPL,0.011458064032170201
2015-06-11,28.87124567447265,29.09474193791442,28.714798972119876,28.739383697509766,141563600,AAPL,-0.0022502108372464136
2015-06-12,28.64999287440507,28.681282221775838,28.408616447423533,28.422025680541992,147544800,AAPL,-0.011042617347263195
2015-06-15,28.18288300509484,28.43766864992524,28.09571958476557,28.36614990234375,175955600,AAPL,-0.001965932295828421
2015-06-16,28.390730821391042,28.57399769404389,28.243224170300312,28.518123626708984,125976400,AAPL,0.005357573195108767
2015-06-17,28.54494644753539,28.58070496728181,28.325919332951088,28.451078414916992,131672400,AAPL,-0.0023509685514232492
2015-06-18,28.435436312453145,28.67681103169269,28.433200871910305,28.580707550048828,141628800,AAPL,0.004556211657125386
2015-06-19,28.542707221507953,28.56729194657224,28.249927665922023,28.294626235961914,218867600,AAPL,-0.010009595234335755
2015-06-22,28.49354077871593,28.620933592430493,28.401908188920487,28.520360946655273,136157200,AAPL,0.007978006452916242
2015-06-23,28.491302331107697,28.520356229380468,28.35720321873233,28.390727996826172,121075600,AAPL,-0.004545277322105745
2015-06-24,28.430965482373335,29.009821813817823,28.41085163287626,28.632112503051758,221123600,AAPL,0.008502230244063158
2015-06-25,28.799736077980338,28.875724008698565,28.49578094482422,28.49578094482422,127752400,AAPL,-0.004761491427257014
2015-06-26,28.53376977946825,28.605288521166134,28.274514980241403,28.328153610229492,176267200,AAPL,-0.0058825316954569384
2015-06-29,28.039840880601187,28.26557258310105,27.820815498292976,27.831989288330078,196645600,AAPL,-0.017514883911115442
2015-06-30,28.06443334615184,28.18735700645088,27.905751160674118,28.033143997192383,177482800,AAPL,0.00722746429579324
2015-07-01,28.3616757961629,28.37061585119911,28.15829338065675,28.294626235961914,120955200,AAPL,0.009327610160163147
2015-07-02,28.256635638181272,28.31474515025024,28.10912727026959,28.25887107849121,108844000,AAPL,-0.0012636730795637652
2015-07-06,27.923628371790983,28.211938804483257,27.903512818042405,28.160533905029297,112241600,AAPL,-0.003479869142287262
2015-07-07,28.13594804225212,28.19405755556789,27.66213528971851,28.091249465942383,187787200,AAPL,-0.0024603382634922344
2015-07-08,27.82081676371209,27.856575280654905,27.387233449219746,27.393938064575195,243046400,AAPL,-0.02482308244112108
2015-07-09,27.680017023199202,27.72695104261523,26.64522974527482,26.835201263427734,314380000,AAPL,-0.020396366518401265
2015-07-10,27.253137636917494,27.680014656134844,27.089984598016393,27.552621841430664,245418000,AAPL,0.026734309571982307
2015-07-13,27.94373948113641,28.10689251501363,27.785057327716807,28.084543228149414,165762000,AAPL,0.019305654096370084
2015-07-14,28.169473455696266,28.243227642880512,27.945977158877167,28.0733699798584,127072400,AAPL,-0.0003978433332615383
2015-07-15,28.09795590249705,28.417555688730346,28.066666556024543,28.343801498413086,134596800,AAPL,0.009633026556794322
2015-07-16,28.54941662693819,28.73492066863965,28.462253207136044,28.721508026123047,144889600,AAPL,0.013325895177861202
2015-07-17,28.84890083285898,28.969587326049805,28.676807738793354,28.969587326049805,184658800,AAPL,0.008637405100774043
2015-07-20,29.271311209770232,29.718303817801807,29.21096625280674,29.51715850830078,235600800,AAPL,0.018901587243481233
2015-07-21,29.6914771087067,29.707120072297364,29.1260318893665,29.22213363647461,307025600,AAPL,-0.009995029560287971
2015-07-22,27.26431042059781,28.048782832229605,27.26431042059781,27.986204147338867,461802400,AAPL,-0.042294293240555
2015-07-23,28.205230119312716,28.404141673972873,27.950444494126867,27.972795486450195,203998000,AAPL,-0.00047911681120027527
2015-07-24,28.008553746663196,28.102421775046945,27.69118943823741,27.825286865234375,168649200,AAPL,-0.005273288516597252
2015-07-27,27.510157431504226,27.62637645681954,27.293367463201697,27.43863868713379,177822000,AAPL,-0.013895568443668904
2015-07-28,27.574968338012695,27.69342278981975,27.389467735475773,27.574968338012695,134472400,AAPL,0.0049685282288742805
2015-07-29,27.523574181894148,27.601797558643334,27.326896314477075,27.48781394958496,148046800,AAPL,-0.0031606342157640688
2015-07-30,27.33806957344473,27.39394365299356,27.201736682934268,27.349245071411133,134513200,AAPL,-0.005041102156321919
2015-07-31,27.400647792688492,27.409587849877653,27.022940181010352,27.110103607177734,171540000,AAPL,-0.008743987763061845
2015-08-03,27.15479960021046,27.39394056552106,26.265283603784972,26.470901489257812,279904000,AAPL,-0.02357800350680639
2015-08-04,26.24294558890752,26.30552430500898,25.31096605594907,25.621625900268555,496554400,AAPL,-0.03208336479714913
2015-08-05,25.24390456314553,26.24740410471145,25.05393306301911,25.791471481323242,397250400,AAPL,0.006628993090282753
2015-08-06,26.036180829783316,26.155169739950495,25.62084156704266,25.847593307495117,211612000,AAPL,0.0021759838794972453
2015-08-07,25.724119574610878,26.09904741455517,25.706158528744663,25.935155868530273,154681600,AAPL,0.0033876485130925893
2015-08-10,26.16191090980499,26.938708204443447,26.16191090980499,26.87809181213379,219806400,AAPL,0.03635744270762897
2015-08-11,26.449274676869475,26.532343215010112,25.443480262096237,25.479400634765625,388331200,AAPL,-0.052038336171496447
2015-08-12,25.263879047707533,25.91270687868641,24.612805657653865,25.872295379638672,404870000,AAPL,0.015420093686856928
2015-08-13,26.051900852342207,26.132723845565803,25.71513895153043,25.852088928222656,194143200,AAPL,-0.0007810072944636204
2015-08-14,25.665750254086753,26.112520620724425,25.596153333692396,26.03394317626953,171718000,AAPL,0.0070344121340362165
2015-08-17,26.05190094514377,26.41335885699809,25.93066645487652,26.3033504486084,163538800,AAPL,0.010348308380131899
2015-08-18,26.13945686233631,26.366210338258874,26.045163948219415,26.15517234802246,138242800,AAPL,-0.005633430648899651
2015-08-19,26.065372479151712,26.15966540643854,25.746571603357356,25.820659637451172,193146000,AAPL,-0.012789543349982169
2015-08-20,25.611861719870426,25.67247809939404,25.061816335505785,25.290815353393555,274006400,AAPL,-0.02052016840379678
2015-08-21,24.792411060837015,25.122437995754048,23.719263417269794,23.743959426879883,513102000,AAPL,-0.061162754339832426
2015-08-24,21.299068037295623,24.42646358562322,20.6547296584936,23.15125846862793,648825200,AAPL,-0.02496217869968953
2015-08-25,24.945077073193595,24.945077073193595,23.23657153175285,23.29045295715332,414406400,AAPL,0.006012394043892311
2015-08-26,24.042550288822852,24.671173096581096,23.58455567823423,24.626272201538086,387098400,AAPL,0.05735479884578587
2015-08-27,25.196525402744562,25.423277175772572,24.700361376721208,25.3514347076416,338464400,AAPL,0.029446702292936777
2015-08-28,25.18305405746331,25.43899296023259,25.041614678414888,25.43450355529785,212657600,AAPL,0.0032766921720297493
2015-08-31,25.151622075115288,25.712891876712465,25.14488711155364,25.315513610839844,224917200,AAPL,-0.004678288459584401
2015-09-01,24.729542775978945,25.1179404405617,24.10316559913121,24.183988571166992,307383600,AAPL,-0.04469690234482715
2015-09-02,24.74750986033989,25.221220016479492,24.500549767224054,25.221220016479492,247555200,AAPL,0.04288918026322275
2015-09-03,25.25489784767688,25.320005356223955,24.70485407640835,24.778942108154297,212935600,AAPL,-0.017535944257899172
2015-09-04,24.464629163909024,24.79689993781752,24.361355722674787,24.531980514526367,199985200,AAPL,-0.009966591493292931
2015-09-08,25.088761275282092,25.270612151175783,24.767714865616448,25.21448516845703,219374400,AAPL,0.02782101728503017
2015-09-09,25.540027130879814,25.598397969784315,24.64423909787911,24.72955322265625,340043200,AAPL,-0.01923227631105573
2015-09-10,24.75648687238155,25.432256171737155,24.67342004060185,25.272855758666992,251571200,AAPL,0.021969767553786212
2015-09-11,25.097737828351754,25.64104652404785,25.091002865548305,25.64104652404785,199662000,AAPL,0.014568625283060577
2015-09-14,26.173137996510956,26.242734914955115,25.786984037027672,25.888011932373047,233453600,AAPL,0.009631643080307839
2015-09-15,26.02720982788665,26.161914271440974,25.688202303201315,26.10578727722168,173364800,AAPL,0.008412208145512468
2015-09-16,26.099045714562475,26.164153216941944,25.917194847376045,26.134967803955078,148694000,AAPL,0.0011177799935135901
2015-09-17,25.96658608842649,26.1529263547926,25.531040188275043,25.57594108581543,256450400,AAPL,-0.021389990694958838
2015-09-18,25.192033404580197,25.661255846333503,25.115701534234777,25.470422744750977,297141200,AAPL,-0.0041256875244748414
2015-09-21,25.5198143218038,25.901478805540528,25.517570475909544,25.865556716918945,200888000,AAPL,0.015513443813939043
2015-09-22,25.45471069455325,25.63431773927507,25.26163372097819,25.45920181274414,201384800,AAPL,-0.015710270945338056
2015-09-23,25.510845147004176,25.755559774225514,25.436758803772232,25.665756225585938,143026800,AAPL,0.008113153521505989
2015-09-24,25.42552389061969,25.930666749373724,25.227957522492023,25.81841278076172,200878000,AAPL,0.005947868975066495
2015-09-25,26.141699114332834,26.197826086520696,25.59838872178131,25.753299713134766,224607600,AAPL,-0.0025219624529154716
2015-09-28,25.56022862933393,25.721874620209853,25.24367332458496,25.24367332458496,208436000,AAPL,-0.019788780242785076
2015-09-29,25.331228565945214,25.48389401729487,24.215423949694586,24.484832763671875,293461600,AAPL,-0.030060623553310184
2015-09-30,24.73403461786327,25.041611053587303,24.41074441071247,24.763221740722656,265892000,AAPL,0.011369854135325319
2015-10-01,24.48707824243601,24.610558280940232,24.091943832081967,24.601577758789062,255716400,AAPL,-0.006527582865672676
2015-10-02,24.24910057614657,24.922624326629283,24.145827139949024,24.78118324279785,232079200,AAPL,0.007300567702192451
2015-10-05,24.6689313610986,25.00344941859137,24.487080481274475,24.870988845825195,208258800,AAPL,0.0036239433019584766
2015-10-06,24.837313319288256,25.086517275072058,24.644236349710543,24.989978790283203,192787200,AAPL,0.004784286832969276
2015-10-07,25.086516258580357,25.09325122259464,24.563414070108795,24.870988845825195,187062400,AAPL,-0.004761506420496664
2015-10-08,24.738531102168004,24.738531102168004,24.29400461571162,24.583620071411133,247918400,AAPL,-0.011554376715596448
2015-10-09,24.69587367622829,25.207751511096205,24.58137414594689,25.171831130981445,211064400,AAPL,0.023926950459763896
2015-10-12,25.30877735476283,25.313266759288155,25.019161946386163,25.055082321166992,121868800,AAPL,-0.004638073774090978
2015-10-13,24.879963438834086,25.24591067021937,24.848532472352368,25.097736358642578,132197200,AAPL,0.0017024105899485775
2015-10-14,24.985491934943003,25.037127808320886,24.597092397100447,24.743022918701172,177849600,AAPL,-0.014133284168444837
2015-10-15,24.904666177981536,25.16734006012587,24.80588213497628,25.11345863342285,150694000,AAPL,0.014971320033887237
2015-10-16,25.095498655978954,25.1448906795857,24.81486371535858,24.929363250732422,156930400,AAPL,-0.007330546754934941
2015-10-19,24.875478044661843,25.08875988200489,24.72056703284584,25.084270477294922,119036800,AAPL,0.006213846098052533
2015-10-20,24.996712498675528,25.632070361692858,24.879969126890597,25.542266845703125,195871200,AAPL,0.0182583092788271
2015-10-21,25.593905229857302,25.948628187111815,25.526552162529605,25.540023803710938,167180800,AAPL,-8.781687254844073e-05
2015-10-22,25.66799210227932,25.930665969848633,25.616354524611886,25.930665969848633,166616400,AAPL,0.015295293737390248
2015-10-23,26.200077401144117,26.768083960411673,26.117010554855703,26.734407424926758,237467600,AAPL,0.030995789156078368
2015-10-26,26.509900050927037,26.52112442109389,25.80045408256619,25.881277084350586,265335200,AAPL,-0.03191132412311204
2015-10-27,25.908211895319788,26.164150763231532,25.59165493545775,25.71738052368164,279537600,AAPL,-0.006332630346438606
2015-10-28,26.25171370081057,26.78379813945785,26.056391174832783,26.777061462402344,342205600,AAPL,0.04120485512686267
2015-10-29,26.649090418043976,27.095862428854197,26.552551940309957,27.059940338134766,204909200,AAPL,0.010564224014259826
2015-10-30,27.163211604191947,27.214849177250642,26.817469216575585,26.82869529724121,197461200,AAPL,-0.008545659672710704
2015-11-02,27.120555380781713,27.246279258408084,26.85339042796631,27.205867767333984,128813200,AAPL,0.014058546862379728
2015-11-03,27.11830910887912,27.72447974618764,27.098102507443866,27.517932891845703,182076000,AAPL,0.011470508023508685
2015-11-04,27.643664154434862,27.798575193023755,27.304658372309294,27.389970779418945,179544400,AAPL,-0.004650135347363804
2015-11-05,27.473394330723682,27.662789164712937,27.096861554346457,27.263708114624023,158210800,AAPL,-0.004609813782269434
2015-11-06,27.306545055534738,27.464372634674213,27.196065750137105,27.295270919799805,132169200,AAPL,0.0011576857059605317
2015-11-09,27.27271857834618,27.464366803810695,27.06754276902502,27.184785842895508,135485600,AAPL,-0.004047773595247661
2015-11-10,26.357320716286395,26.6211189761139,26.167925902944273,26.3280086517334,236511600,AAPL,-0.03151679016761577
2015-11-11,26.23782353744832,26.47456491372113,25.9762787177279,26.179201126098633,180872000,AAPL,-0.005652061559352606
2015-11-12,26.21301048775064,26.339272500539288,26.075474343738335,26.091257095336914,130102400,AAPL,-0.0033593091835810718
2015-11-13,25.974015198776524,26.057439306570803,25.313391288402222,25.329174041748047,183249600,AAPL,-0.02920836856592346
2015-11-16,25.112729637200466,25.757570936007227,25.02705206022718,25.744043350219727,152426800,AAPL,0.016379109235377554
2015-11-17,25.910885968567726,25.940198026935143,25.550136067128577,25.633560180664062,110467600,AAPL,-0.004291601286272706
2015-11-18,26.100288036126702,26.49034838475126,26.04166562320002,26.445255279541016,186698800,AAPL,0.031665328310081176
2015-11-19,26.52416784408029,26.999907478817157,26.325755782085313,26.78120231628418,173183200,AAPL,0.012703490028438624
2015-11-20,26.875898765075483,27.038236688009746,26.796984974813444,26.898447036743164,137148400,AAPL,0.004377873669536347
2015-11-23,26.891681321159318,26.995398553515166,26.45652617219215,26.548969268798828,129930000,AAPL,-0.012992488654343215
2015-11-24,26.454269467031388,26.90971594009224,26.406921199054125,26.80374526977539,171212800,AAPL,0.009596455455465946
2015-11-25,26.878154038081426,26.88266438050869,26.587298878421198,26.61210060119629,85553200,AAPL,-0.007149921275934723
2015-11-27,26.67071820687265,26.697775095987275,26.51514410479836,26.56249237060547,52185600,AAPL,-0.001864123066955159
2015-11-30,26.60307900099607,26.92324619414005,26.54896693857106,26.672975540161133,156721200,AAPL,0.00415936757794344
2015-12-01,26.774441708764662,26.787969297271918,26.348305468867878,26.45652961730957,139409600,AAPL,-0.00811480228464434
2015-12-02,26.456520059808778,26.630132077162514,26.17243048263372,26.2175235748291,133546400,AAPL,-0.009033915102912626
2015-12-03,26.27840057601311,26.332512629521357,25.753057634305005,25.974016189575195,166278000,AAPL,-0.009287962860370702
2015-12-04,25.994311214499103,26.88716790452841,25.953726741307257,26.83756446838379,231108000,AAPL,0.03324662125817812
2015-12-07,26.82629586177749,27.024707914321493,26.562495888498777,26.668466567993164,128336800,AAPL,-0.006300791585981402
2015-12-08,26.497109672774585,26.7406165463424,26.348301063499722,26.657194137573242,137238000,AAPL,-0.0004226876108973654
2015-12-09,26.524166372827583,26.53544050807796,25.946966427991917,26.0687198638916,185445600,AAPL,-0.02207562696376164
2015-12-10,26.163417697774005,26.366340100948968,26.043919427068637,26.19272804260254,116850800,AAPL,0.004756972316185992
2015-12-11,25.971766795399066,26.016859893666684,25.444168600672466,25.518573760986328,187544800,AAPL,-0.02573822323966013
2015-12-14,25.293106917837292,25.405841393006796,24.754236264142396,25.360748291015625,257274800,AAPL,-0.0061847292661783015
2015-12-15,25.238988808416057,25.432892196896464,24.880492368712538,24.912057876586914,213292400,AAPL,-0.017692317642995836
2015-12-16,25.04283051408798,25.250261488081605,24.531016870835494,25.10370635986328,224954000,AAPL,0.007693000884382295
